,rating
54255,6
54256,8
54257,8
54258,8
54259,5
54260,8
54261,7
54262,8
54263,5
54264,7
54265,6
54266,7
54267,8
54268,8
54269,7
54270,3
54271,9
54272,8
54273,6
54274,4
54275,7
54276,6
54277,6
54278,6
54279,3
54280,8
54281,6
54282,9
54283,8
54284,8
54285,7
54286,8
54287,7
54288,8
54289,6
54290,7
54291,7
54292,7
54293,8
54294,6
54295,7
54296,6
54297,8
54298,6
54299,6
54300,7
54301,8
54302,6
54303,9
54304,7
54305,6
54306,4
54307,7
54308,4
54309,8
54310,7
54311,8
54312,8
54313,8
54314,6
54315,8
54316,8
54317,4
54318,6
54319,6
54320,6
54321,5
54322,8
54323,4
54324,7
54325,6
54326,6
54327,8
54328,8
54329,7
54330,4
54331,8
54332,5
54333,6
54334,7
54335,6
54336,7
54337,8
54338,7
54339,8
54340,8
54341,7
54342,6
54343,8
54344,7
54345,7
54346,6
54347,7
54348,8
54349,7
54350,7
54351,9
54352,7
54353,6
54354,6
54355,8
54356,9
54357,8
54358,6
54359,2
54360,7
54361,7
54363,8
54364,8
54365,8
54366,7
54367,8
54368,7
54369,8
54370,5
54371,7
54372,7
54373,8
54374,8
54375,8
54376,8
54377,7
54378,6
54379,6
54380,6
54381,8
54382,8
54383,5
54384,8
54385,9
54386,7
54387,5
54388,7
54389,7
54390,7
54391,6
54392,8
54393,8
54394,7
54395,6
54396,6
54397,9
54398,7
54399,7
54400,7
54401,7
54402,6
54403,6
54404,7
54405,6
54406,6
54407,2
54408,8
54409,9
54410,7
54411,10
54412,7
54413,6
54414,5
54415,9
54416,5
54417,7
54418,9
54419,8
54420,8
54421,7
54422,6
54423,8
54424,7
54425,7
54426,7
54427,8
54428,3
54429,7
54430,6
54431,9
54432,7
54433,7
54434,8
54435,7
54436,7
54437,8
54438,7
54439,7
54440,9
54441,8
54442,5
54443,7
54444,7
54445,5
54446,8
54447,7
54448,8
54449,8
54450,8
54451,5
54452,8
54453,3
54454,7
54455,8
54456,6
54457,4
54458,7
54459,4
54460,8
54461,8
54462,8
54463,8
54464,8
54465,10
54466,4
54467,8
54468,6
54469,7
54470,7
54471,8
54472,5
54473,7
54474,10
54475,7
54476,9
54477,9
54478,7
54479,8
54480,8
54481,7
54482,8
54483,8
54484,8
54485,4
54486,8
54487,8
54488,7
54489,6
54490,7
54491,8
54492,9
54493,8
54494,5
54495,7
54496,6
54497,8
54498,7
54499,5
54500,7
54501,7
54502,7
54503,6
54504,5
54505,8
54506,9
54507,6
54508,7
54509,7
54510,8
54511,6
54512,8
54513,8
54514,7
54515,6
54516,1
54517,9
54518,7
54519,6
54520,9
54521,9
54522,7
54523,5
54524,8
54525,8
54526,8
54527,7
54528,8
54529,7
54530,5
54531,6
54532,8
54533,7
54534,6
54535,7
54536,3
54537,6
54538,8
54539,7
54540,8
54541,6
54542,7
54543,7
54544,7
54545,9
54546,6
54547,6
54548,9
54549,7
54550,6
54551,6
54552,7
54553,8
54554,10
54555,7
54556,8
54557,6
54558,8
54559,3
54560,9
54561,6
54562,4
54563,7
54564,8
54565,6
54566,4
54567,7
54568,7
54569,6
54570,7
54571,6
54572,8
54573,7
54574,9
54575,8
54576,7
54577,5
54578,8
54579,8
54580,7
54581,10
54582,6
54583,7
54584,7
54585,7
54586,6
54587,7
54588,8
54589,5
54590,7
54591,6
54592,3
54593,7
54594,7
54595,3
54596,7
54597,8
54598,7
54599,7
54600,8
54601,7
54602,6
54603,5
54604,8
54605,8
54606,7
54607,7
54608,6
54609,8
54610,7
54611,6
54612,8
54613,7
54614,6
54615,7
54616,6
54617,7
54618,9
54619,8
54621,8
54622,6
54623,8
54624,8
54625,7
54626,9
54627,5
54628,5
54629,8
54630,7
54631,8
54632,6
54633,5
54634,6
54635,7
54636,7
54637,9
54638,8
54639,7
54640,7
54641,7
54642,6
54643,5
54644,5
54645,7
54646,8
54647,8
54648,6
54649,8
54650,7
54651,8
54652,8
54653,9
54654,9
54655,8
54656,8
54657,5
54658,9
54659,8
54660,7
54661,7
54662,9
54663,8
54664,8
54665,7
54666,8
54667,9
54668,7
54669,7
54670,5
54671,7
54672,6
54673,6
54674,4
54675,7
54676,8
54677,7
54678,6
54679,6
54680,5
54681,8
54682,5
54683,8
54684,9
54685,4
54686,5
54687,5
54688,4
54689,6
54690,4
54691,8
54692,7
54693,5
54694,8
54695,8
54696,8
54697,7
54698,7
54699,5
54700,6
54701,5
54702,8
54703,8
54704,7
54705,8
54706,7
54707,8
54708,6
54709,8
54710,2
54711,4
54712,8
54713,4
54714,4
54715,6
54716,8
54717,5
54718,8
54719,5
54720,8
54721,7
54722,8
54723,8
54724,8
54725,7
54726,5
54727,8
54728,8
54729,8
54730,8
54731,2
54732,9
54733,5
54734,5
54735,7
54736,7
54737,5
54738,6
54739,8
54740,3
54741,9
54742,6
54743,7
54744,8
54745,7
54746,7
54747,8
54748,6
54749,8
54750,7
54751,7
54752,6
54753,7
54754,7
54755,7
54756,8
54757,6
54758,9
54759,7
54760,7
54761,7
54762,10
54763,6
54764,7
54765,9
54766,6
54767,8
54768,5
54769,5
54770,6
54771,6
54772,8
54773,6
54774,5
54775,7
54776,6
54777,6
54778,6
54779,8
54780,9
54781,8
54782,7
54783,7
54784,9
54785,6
54786,8
54787,7
54788,5
54789,6
54790,8
54791,8
54792,7
54793,7
54794,7
54795,8
54796,6
54797,5
54798,8
54799,6
54800,6
54801,7
54802,7
54803,7
54804,7
54805,4
54806,7
54807,7
54808,6
54809,10
54810,8
54811,6
54812,7
54813,7
54814,7
54815,5
54816,8
54817,9
54818,7
54819,4
54820,8
54821,5
54822,7
54823,9
54824,8
54825,7
54826,6
54827,1
54828,8
54829,5
54830,8
54831,8
54832,5
54833,6
54834,9
54835,6
54836,5
54837,6
54838,5
54839,8
54840,7
54841,6
54842,8
54843,6
54844,7
54845,7
54846,7
54847,8
54848,6
54849,7
54850,8
54851,7
54852,4
54853,8
54854,6
54855,5
54856,6
54857,7
54858,6
54859,5
54860,8
54861,5
54862,8
54863,7
54864,9
54865,8
54866,7
54867,6
54868,6
54869,8
54870,6
54871,8
54872,8
54873,7
54874,7
54875,7
54876,6
54877,7
54878,8
54879,9
54880,9
54881,8
54882,7
54883,5
54884,6
54885,7
54886,7
54887,8
54888,9
54889,8
54890,7
54891,7
54892,6
54893,8
54894,7
54895,7
54896,5
54897,6
54898,7
54899,7
54900,8
54901,7
54902,6
54903,7
54904,7
54905,7
54906,5
54907,6
54908,9
54910,6
54911,8
54912,8
54913,8
54914,8
54915,9
54916,7
54917,8
54918,6
54919,7
54920,5
54921,5
54922,8
54923,8
54924,7
54925,7
54926,6
54927,8
54928,8
54929,7
54930,7
54931,6
54933,6
54934,8
54935,6
54936,8
54937,8
54938,6
54939,5
54940,6
54941,8
54942,5
54943,7
54944,4
54945,6
54946,7
54947,5
54948,6
54949,10
54950,6
54951,8
54952,8
54953,10
54954,8
54955,6
54956,7
54957,8
54958,7
54959,8
54960,8
54961,8
54962,8
54963,7
54964,6
54965,5
54966,7
54967,6
54968,8
54969,6
54970,5
54971,7
54972,7
54973,7
54974,6
54975,9
54976,8
54977,8
54978,8
54979,8
54980,7
54981,7
54982,6
54983,7
54984,6
54985,6
54986,7
54987,8
54988,5
54989,8
54990,7
54991,8
54992,8
54993,5
54994,6
54995,7
54996,8
54997,6
54998,7
54999,7
55000,5
55001,6
55002,4
55003,7
55004,9
55005,7
55006,6
55007,8
55008,6
55009,8
55010,7
55011,6
55012,6
55013,8
55014,8
55015,5
55016,8
55017,7
55018,9
55019,7
55020,6
55021,6
55022,5
55023,7
55024,7
55025,8
55026,7
55027,5
55028,7
55029,7
55030,4
55031,4
55032,9
55033,8
55034,7
55035,6
55036,7
55037,7
55038,7
55039,6
55040,9
55041,6
55042,6
55043,7
55044,7
55045,7
55046,6
55047,8
55048,6
55049,5
55050,7
55051,7
55052,7
55053,7
55054,6
55055,7
55056,8
55057,5
55058,6
55059,7
55060,7
55061,8
55062,7
55063,7
55064,9
55065,7
55066,6
55067,7
55068,7
55069,8
55070,6
55071,8
55072,6
55073,8
55074,8
55075,6
55076,7
55077,8
55078,9
55079,7
55080,8
55081,9
55082,8
55083,8
55084,6
55085,7
55086,6
55087,6
55088,5
55089,6
55090,8
55091,3
55092,8
55093,7
55094,8
55095,9
55096,7
55097,7
55098,4
55099,8
55100,7
55101,7
55102,6
55103,9
55104,7
55105,7
55106,8
55107,5
55108,6
55109,5
55110,9
55111,9
55112,6
55113,8
55114,5
55115,6
55116,6
55117,8
55118,7
55119,9
55120,7
55121,7
55122,7
55123,7
55124,5
55125,5
55126,7
55127,7
55128,5
55129,7
55130,6
55131,7
55132,8
55133,8
55134,5
55135,7
55136,6
55137,4
55138,7
55139,5
55140,7
55141,7
55142,7
55143,7
55144,7
55145,7
55146,8
55147,7
55148,7
55149,6
55150,7
55151,8
55152,4
55153,9
55154,8
55155,6
55156,8
55157,8
55158,7
55159,5
55160,5
55161,8
55162,6
55163,7
55164,7
55165,9
55166,7
55167,6
55168,7
55169,8
55170,9
55171,6
55172,8
55173,8
55174,8
55175,5
55176,8
55177,8
55178,8
55179,9
55180,6
55181,7
55182,7
55183,8
55184,8
55185,6
55186,8
55187,8
55188,7
55189,6
55190,6
55191,9
55192,8
55193,8
55194,6
55195,7
55196,5
55197,8
55198,5
55199,7
55200,9
55201,8
55202,9
55203,6
55204,4
55205,9
55206,7
55207,7
55208,6
55209,7
55210,7
55211,7
55212,7
55213,8
55214,7
55215,6
55216,8
55217,5
55218,7
55219,8
55220,7
55221,7
55222,5
55223,8
55224,7
55225,7
55226,6
55227,7
55228,8
55229,9
55230,7
55231,8
55232,8
55233,8
55234,7
55235,7
55236,6
55237,5
55238,7
55239,8
55240,4
55241,6
55242,5
55243,7
55244,4
55245,8
55246,5
55247,7
55248,6
55249,7
55250,6
55251,3
55252,7
55253,7
55254,5
55255,8
55256,8
55257,7
55258,7
55259,7
55260,5
55261,7
55262,8
55263,6
55264,3
55265,6
55266,7
55267,6
55268,6
55269,2
55270,8
55271,8
55272,8
55273,7
55274,5
55275,6
55276,6
55277,8
55279,8
55280,9
55281,8
55282,10
55283,6
55284,8
55285,7
55286,6
55287,8
55288,7
55289,9
55290,8
55291,6
55292,6
55293,7
55294,7
55295,7
55296,10
55297,10
55298,7
55299,9
55300,6
55301,6
55302,7
55303,8
55304,5
55305,8
55306,7
55307,9
55308,6
55309,10
55310,5
55311,8
55312,9
55313,7
55314,9
55315,6
55316,8
55317,6
55318,6
55319,8
55320,7
55321,8
55322,6
55323,7
55324,8
55325,8
55326,5
55327,6
55328,6
55329,7
55330,7
55331,9
55332,9
55333,7
55334,8
55335,8
55336,3
55337,5
55338,8
55339,8
55340,8
55341,5
55342,8
55343,6
55344,7
55345,7
55346,8
55347,7
55348,7
55349,5
55350,7
55351,3
55352,6
55353,9
55354,6
55355,7
55356,8
55357,7
55358,8
55359,9
55360,8
55361,5
55362,6
55363,8
55364,7
55365,7
55366,8
55367,7
55368,8
55369,8
55370,7
55371,8
55372,6
55373,6
55374,8
55375,7
55376,7
55377,8
55378,8
55379,8
55380,7
55381,6
55382,9
55383,8
55384,6
55385,7
55386,5
55387,7
55388,8
55389,5
55390,6
55391,7
55392,8
55393,6
55394,7
55395,6
55396,6
55397,6
55398,7
55399,8
55400,8
55401,8
55402,8
55403,7
55404,8
55405,7
55406,5
55407,7
55408,8
55409,6
55410,8
55411,7
55412,6
55413,7
55414,9
55415,7
55416,7
55417,9
55418,7
55419,7
55420,10
55421,8
55423,7
55424,8
55425,5
55426,8
55427,6
55428,7
55429,8
55430,7
55431,5
55432,6
55433,8
55434,7
55435,7
55436,6
55437,8
55438,8
55439,7
55440,6
55441,6
55442,3
55443,9
55444,7
55445,7
55446,8
55447,4
55448,8
55449,8
55450,7
55451,5
55452,7
55453,7
55454,8
55455,4
55456,7
55457,7
55458,8
55459,6
55460,8
55461,5
55462,7
55463,8
55464,8
55465,8
55466,8
55467,7
55468,5
55469,9
55470,9
55471,7
55472,8
55473,8
55474,8
55475,8
55476,5
55477,8
55478,8
55479,5
55480,8
55481,6
55482,8
55483,7
55484,9
55485,6
55486,4
55487,6
55488,8
55489,8
55490,9
55491,9
55492,8
55493,8
55494,6
55495,6
55496,8
55497,8
55498,7
55499,7
55500,8
55501,7
55502,8
55503,5
55504,8
55505,8
55506,6
55507,8
55508,7
55509,8
55510,8
55511,6
55512,7
55513,8
55514,4
55515,6
55516,7
55517,7
55518,4
55519,8
55520,7
55521,8
55522,10
55523,8
55524,7
55525,6
55526,7
55527,7
55528,6
55529,9
55530,6
55531,6
55532,8
55533,7
55534,8
55535,8
55536,7
55537,8
55538,7
55539,6
55540,6
55541,5
55542,7
55543,5
55544,7
55545,6
55546,7
55547,7
55548,8
55549,9
55550,5
55551,4
55552,5
55553,8
55554,6
55555,8
55556,9
55557,6
55558,6
55559,5
55560,7
55561,7
55562,8
55563,6
55564,8
55565,6
55566,8
55567,8
55568,7
55569,7
55570,6
55571,7
55572,8
55573,7
55574,8
55575,7
55576,3
55577,6
55578,8
55579,4
55580,7
55581,7
55582,8
55583,7
55584,7
55585,9
55586,6
55587,8
55588,8
55589,8
55590,7
55591,6
55592,8
55593,8
55594,8
55595,6
55596,7
55597,7
55598,7
55599,7
55600,7
55601,9
55602,8
55603,5
55604,6
55605,8
55606,7
55607,7
55608,6
55609,7
55610,6
55611,7
55612,8
55613,7
55614,7
55615,9
55616,6
55617,5
55618,8
55619,8
55620,6
55621,9
55622,7
55623,7
55624,8
55626,4
55627,5
55628,4
55629,7
55630,1
55631,7
55632,8
55633,8
55634,8
55635,8
55636,6
55637,7
55638,7
55639,5
55640,8
55641,7
55642,9
55643,7
55644,7
55645,7
55646,8
55647,7
55648,6
55649,7
55650,4
55651,7
55652,9
55653,7
55654,8
55655,5
55656,8
55657,7
55658,7
55659,7
55660,7
55661,4
55662,7
55663,7
55664,8
55665,10
55666,8
55667,5
55668,7
55669,9
55670,6
55671,2
55672,5
55673,9
55674,8
55675,7
55676,6
55677,7
55678,8
55679,8
55680,8
55681,7
55682,7
55683,7
55684,7
55685,6
55686,6
55687,8
55688,6
55689,9
55690,7
55691,6
55692,7
55693,9
55694,7
55695,6
55697,7
55698,5
55699,8
55700,7
55701,6
55702,7
55703,6
55704,8
55705,8
55706,4
55707,7
55708,8
55709,5
55710,5
55711,7
55712,7
55713,7
55714,7
55715,8
55716,5
55717,7
55718,7
55719,6
55720,8
55721,7
55722,6
55723,9
55724,7
55725,8
55726,7
55727,5
55728,8
55729,6
55730,6
55731,8
55732,8
55733,5
55734,6
55735,8
55736,6
55737,7
55738,5
55740,7
55741,5
55742,8
55743,6
55744,5
55745,9
55746,6
55747,9
55748,8
55749,6
55750,6
55751,5
55752,7
55753,8
55754,6
55755,9
55756,7
55757,7
55758,7
55759,8
55760,8
55761,8
55762,6
55763,7
55764,9
55765,8
55766,7
55767,7
55768,7
55770,9
55772,6
55773,7
55774,6
55775,8
55776,7
55777,7
55778,7
55779,6
55780,7
55781,7
55782,6
55783,8
55784,6
55785,4
55786,7
55787,9
55788,5
55789,5
55790,8
55791,8
55792,5
55793,9
55794,8
55795,7
55796,8
55797,7
55798,7
55799,6
55800,8
55801,8
55802,4
55803,7
55804,9
55805,7
55806,8
55807,8
55808,8
55809,6
55810,9
55811,6
55812,7
55813,7
55814,5
55815,5
55816,7
55817,8
55818,7
55820,7
55821,8
55822,8
55823,8
55824,7
55825,8
55826,6
55827,7
55828,8
55829,8
55830,6
55831,8
55832,7
55833,5
55834,9
55835,6
55836,7
55837,7
55838,7
55839,8
55840,6
55841,9
55842,6
55843,7
55844,6
55845,8
55846,8
55847,8
55848,7
55849,9
55850,8
55851,8
55852,7
55853,6
55854,9
55855,8
55856,7
55857,10
55858,6
55859,8
55860,8
55861,9
55862,5
55863,7
55864,7
55865,8
55866,6
55867,8
55868,6
55869,7
55870,8
55871,7
55872,8
55873,5
55874,3
55875,8
55876,7
55877,7
55878,5
55879,7
55880,7
55881,5
55882,8
55883,7
55884,7
55885,5
55886,7
55887,7
55888,5
55889,8
55890,5
55891,5
55892,6
55893,6
55894,8
55895,8
55896,7
55897,8
55898,9
55899,8
55900,6
55901,4
55902,6
55903,8
55904,8
55905,7
55906,9
55907,4
55908,8
55909,7
55910,7
55911,7
55912,6
55913,7
55914,6
55915,7
55916,6
55917,8
55918,7
55919,8
55920,5
55921,6
55922,7
55923,8
55924,9
55925,8
55926,7
55927,7
55928,8
55929,5
55930,8
55931,6
55932,8
55933,7
55934,8
55935,7
55936,9
55937,8
55938,8
55939,8
55940,8
55941,6
55942,8
55943,7
55944,7
55945,6
55946,6
55947,7
55948,8
55949,9
55950,8
55951,7
55952,8
55953,7
55954,6
55955,8
55956,5
55957,3
55958,8
55959,6
55960,7
55961,8
55962,8
55963,8
55964,8
55965,8
55966,8
55967,6
55968,7
55970,8
55971,6
55972,6
55973,4
55974,7
55975,9
55976,7
55977,6
55978,7
55979,8
55980,7
55981,4
55982,9
55983,7
55984,7
55985,7
55986,7
55987,8
55988,6
55989,4
55990,6
55991,7
55992,9
55993,7
55994,7
55995,7
55996,6
55997,5
55998,9
55999,8
56000,8
56001,5
56002,7
56003,5
56004,7
56005,9
56006,7
56007,9
56008,7
56009,6
56010,5
56011,8
56012,7
56013,9
56014,8
56015,6
56016,5
56017,7
56019,6
56020,7
56021,5
56022,9
56023,6
56024,6
56025,5
56026,6
56027,6
56028,5
56029,5
56030,2
56031,8
56032,6
56033,8
56034,6
56035,6
56036,6
56037,7
56039,6
56040,8
56041,7
56042,7
56043,10
56044,9
56045,7
56046,9
56047,7
56048,5
56049,6
56050,10
56051,5
56052,8
56053,8
56054,9
56055,7
56056,7
56057,6
56058,5
56059,6
56060,2
56061,5
56062,4
56063,7
56064,7
56065,8
56066,7
56067,5
56068,8
56069,7
56070,9
56071,6
56072,5
56073,8
56074,7
56075,7
56076,9
56077,8
56078,7
56079,8
56080,6
56081,8
56082,8
56083,8
56084,1
56085,8
56086,9
56087,2
56088,6
56089,4
56090,7
56091,7
56092,7
56093,8
56094,9
56095,8
56096,8
56097,7
56098,7
56099,5
56100,8
56101,7
56102,7
56103,7
56104,7
56105,8
56106,7
56107,6
56108,8
56109,9
56110,7
56111,6
56112,7
56113,8
56114,8
56115,7
56116,8
56117,6
56118,6
56119,7
56120,8
56121,5
56122,8
56123,8
56124,8
56125,7
56126,8
56127,6
56128,6
56129,6
56130,7
56131,6
56132,8
56133,7
56134,5
56135,8
56136,7
56137,7
56138,7
56139,8
56140,5
56141,8
56142,2
56143,5
56144,9
56145,7
56146,9
56147,6
56148,7
56149,8
56150,7
56151,7
56152,8
56153,9
56154,6
56155,7
56156,8
56157,8
56158,9
56159,6
56160,6
56161,8
56162,9
56163,8
56164,8
56165,7
56166,6
56167,7
56168,7
56169,8
56170,5
56171,9
56172,8
56173,7
56174,8
56175,8
56176,7
56177,9
56178,7
56179,4
56180,7
56181,7
56182,5
56183,9
56184,8
56185,8
56186,7
56188,5
56189,8
56190,7
56191,8
56192,6
56193,7
56194,8
56195,8
56196,8
56197,6
56198,4
56199,6
56200,6
56201,7
56202,8
56203,6
56204,6
56205,7
56206,8
56207,7
56208,6
56209,9
56210,5
56211,6
56212,8
56213,8
56214,8
56215,8
56216,8
56217,8
56218,7
56219,8
56220,5
56221,7
56222,7
56223,8
56224,5
56225,8
56226,6
56227,8
56228,5
56229,8
56230,5
56231,5
56232,7
56233,4
56234,8
56235,7
56236,7
56237,8
56238,9
56239,3
56240,8
56241,4
56242,7
56243,7
56244,7
56245,4
56246,7
56247,9
56248,7
56249,8
56250,7
56251,7
56252,8
56253,9
56254,7
56255,8
56256,6
56257,5
56258,9
56259,7
56260,7
56261,7
56262,6
56263,6
56264,7
56265,7
56266,8
56267,9
56268,6
56269,8
56270,7
56271,7
56272,6
56273,6
56274,3
56275,8
56276,8
56277,7
56278,8
56279,8
56280,7
56281,6
56282,7
56283,7
56284,10
56285,7
56286,8
56287,5
56288,5
56289,7
56290,8
56291,8
56292,7
56293,6
56294,8
56295,6
56296,7
56297,7
56298,7
56299,8
56300,7
56301,7
56302,7
56303,6
56304,6
56305,9
56306,8
56307,6
56308,6
56309,4
56310,9
56311,7
56312,6
56313,6
56314,8
56315,6
56316,6
56317,7
56318,5
56319,9
56320,5
56321,5
56322,7
56323,2
56324,8
56325,7
56326,8
56327,7
56328,7
56329,8
56330,8
56331,5
56332,7
56333,9
56334,7
56335,7
56336,7
56337,6
56338,7
56339,8
56340,9
56341,5
56342,4
56343,7
56344,9
56345,4
56346,7
56347,4
56348,7
56349,6
56350,8
56351,8
56352,2
56353,9
56354,8
56355,8
56356,8
56357,6
56358,4
56359,8
56360,6
56361,8
56362,8
56363,6
56364,5
56365,7
56366,8
56367,2
56368,6
56369,8
56370,5
56371,7
56372,6
56373,7
56374,7
56375,6
56377,7
56378,8
56379,8
56380,8
56381,6
56382,9
56383,7
56384,8
56385,8
56386,6
56387,8
56388,7
56389,6
56390,4
56391,8
56392,7
56393,7
56394,6
56395,8
56396,7
56397,7
56398,5
56399,7
56400,8
56401,7
56402,8
56403,6
56404,8
56405,8
56406,7
56407,6
56408,6
56409,5
56410,8
56411,7
56412,4
56413,10
56414,6
56415,7
56416,8
56417,7
56418,8
56419,6
56420,7
56421,8
56422,8
56423,4
56424,8
56425,7
56426,7
56427,7
56428,7
56429,9
56430,6
56431,8
56432,5
56433,7
56434,9
56435,6
56436,7
56437,7
56438,7
56439,4
56440,8
56441,6
56442,4
56443,4
56444,6
56445,10
56446,8
56447,8
56448,6
56449,6
56450,8
56451,7
56452,7
56453,6
56454,9
56455,7
56456,8
56457,8
56458,5
56459,6
56460,8
56461,7
56462,9
56463,7
56464,7
56465,7
56466,7
56467,8
56468,5
56469,6
56470,6
56471,7
56472,7
56473,8
56474,9
56475,8
56476,7
56477,8
56478,7
56479,8
56480,6
56481,8
56482,7
56483,7
56484,8
56485,8
56486,7
56487,8
56488,8
56489,9
56490,7
56491,7
56492,8
56493,5
56494,3
56495,7
56496,3
56497,7
56498,6
56499,8
56500,8
56501,8
56502,7
56503,6
56504,5
56505,6
56506,5
56507,7
56508,8
56509,7
56510,7
56511,7
56512,7
56513,8
56514,7
56515,7
56516,7
56517,7
56518,6
56519,6
56520,5
56521,8
56522,8
56523,8
56524,5
56525,5
56526,7
56527,6
56528,8
56529,7
56530,6
56531,7
56532,8
56533,6
56534,7
56535,7
56536,8
56537,7
56538,7
56539,7
56540,7
56541,7
56542,9
56543,8
56544,8
56545,7
56546,6
56547,8
56548,5
56549,6
56550,8
56551,8
56552,6
56553,3
56554,9
56555,7
56556,8
56557,8
56558,4
56559,7
56560,9
56561,8
56562,7
56563,5
56564,9
56565,7
56566,5
56567,8
56568,7
56569,5
56570,8
56571,8
56572,7
56573,6
56574,7
56575,8
56576,8
56577,6
56578,7
56579,7
56580,7
56581,6
56582,5
56583,9
56584,5
56585,7
56586,8
56587,7
56588,6
56589,8
56590,8
56591,8
56592,7
56593,5
56594,3
56595,7
56596,6
56597,7
56598,7
56599,9
56600,7
56601,9
56602,2
56603,5
56604,6
56605,8
56606,7
56607,7
56608,6
56609,8
56610,8
56611,6
56612,7
56613,8
56614,7
56615,7
56616,9
56617,3
56618,7
56619,7
56620,6
56621,8
56622,5
56623,5
56624,8
56625,6
56626,7
56627,6
56628,6
56629,6
56630,7
56631,8
56632,7
56633,7
56634,6
56635,8
56636,8
56637,7
56638,7
56639,8
56640,7
56641,7
56642,8
56643,9
56644,9
56645,7
56646,8
56647,7
56648,5
56649,8
56650,8
56651,8
56652,7
56653,7
56654,7
56655,6
56656,6
56657,8
56658,7
56659,7
56660,7
56662,7
56663,5
56664,7
56665,8
56666,6
56667,8
56668,5
56669,7
56670,8
56671,7
56672,5
56673,7
56674,7
56675,8
56676,7
56677,7
56678,7
56679,3
56680,8
56681,8
56682,9
56683,8
56684,8
56685,8
56686,7
56687,7
56688,6
56689,8
56690,7
56691,5
56692,7
56693,8
56694,8
56695,8
56696,4
56697,6
56698,9
56699,5
56700,10
56701,9
56702,8
56703,6
56704,3
56705,3
56706,7
56707,5
56708,7
56709,7
56710,8
56711,5
56712,7
56713,8
56714,7
56715,8
56716,7
56717,8
56718,7
56719,7
56720,9
56721,7
56722,7
56723,7
56724,5
56725,6
56726,6
56727,4
56728,8
56729,4
56730,8
56731,7
56732,7
56733,7
56734,8
56735,8
56736,5
56737,6
56738,8
56739,6
56740,6
56741,8
56742,8
56743,7
56744,8
56745,9
56746,9
56747,7
56748,9
56749,8
56750,7
56751,4
56753,4
56754,7
56755,6
56756,6
56757,8
56758,8
56759,2
56760,7
56761,8
56762,6
56763,7
56764,7
56765,7
56766,7
56767,3
56768,5
56769,5
56770,8
56771,8
56772,8
56773,7
56774,7
56775,8
56776,8
56777,7
56778,8
56779,8
56780,6
56781,8
56782,6
56783,9
56784,10
56785,9
56786,5
56787,7
56788,8
56789,7
56790,8
56791,9
56792,6
56793,8
56794,6
56795,9
56796,8
56797,6
56798,3
56799,8
56800,7
56801,6
56802,7
56803,7
56804,7
56805,8
56806,7
56807,5
56808,8
56809,10
56810,10
56811,7
56812,9
56813,7
56814,6
56815,7
56816,6
56817,6
56818,8
56819,6
56820,8
56821,7
56822,7
56823,9
56824,7
56825,5
56826,6
56827,8
56828,7
56829,6
56830,8
56831,6
56832,6
56833,7
56834,5
56835,8
56836,8
56837,7
56838,7
56839,7
56840,7
56841,8
56842,6
56843,8
56844,8
56845,6
56846,7
56847,4
56848,7
56849,7
56850,9
56851,5
56852,8
56853,7
56854,8
56855,8
56856,3
56857,8
56858,8
56859,6
56860,5
56861,7
56862,7
56863,7
56864,7
56865,8
56866,5
56867,5
56868,4
56869,7
56870,8
56871,7
56872,8
56873,5
56874,4
56875,8
56876,7
56877,8
56878,7
56879,9
56880,7
56881,5
56882,7
56883,8
56884,5
56885,7
56886,9
56887,7
56888,8
56889,9
56890,8
56891,7
56892,8
56893,8
56894,7
56895,5
56896,6
56897,8
56898,8
56899,9
56900,8
56901,8
56902,8
56903,8
56904,7
56905,6
56906,5
56907,9
56908,9
56909,6
56910,7
56911,7
56912,7
56913,4
56914,7
56915,8
56916,6
56917,5
56918,7
56919,9
56920,7
56921,7
56922,8
56923,8
56924,7
56925,6
56926,8
56927,6
56928,7
56929,7
56930,7
56931,4
56932,9
56933,6
56934,6
56935,8
56936,8
56937,4
56938,6
56939,5
56940,7
56941,10
56942,8
56943,7
56944,8
56945,6
56946,7
56947,10
56948,8
56949,8
56950,7
56951,7
56952,8
56953,6
56954,8
56955,7
56956,6
56957,8
56958,8
56959,7
56960,8
56961,7
56962,9
56963,7
56964,6
56965,8
56966,7
56967,7
56968,7
56969,6
56970,7
56971,7
56972,7
56973,6
56974,8
56975,8
56976,6
56977,3
56978,4
56979,5
56980,8
56981,5
56982,7
56983,9
56984,1
56985,8
56986,9
56987,6
56988,8
56989,8
56990,7
56991,6
56992,8
56993,9
56994,4
56995,8
56996,7
56997,7
56998,10
56999,6
57000,7
57001,8
57002,8
57003,6
57004,8
57005,5
57006,6
57007,9
57008,7
57009,4
57010,7
57011,7
57012,8
57013,7
57014,7
57015,8
57016,7
57017,6
57019,7
57020,5
57021,6
57022,8
57023,9
57024,4
57025,6
57026,8
57027,6
57028,6
57029,8
57030,7
57031,5
57032,8
57033,5
57034,7
57035,7
57036,9
57037,7
57038,6
57039,5
57040,7
57041,7
57042,8
57043,6
57044,8
57045,7
57046,7
57047,8
57048,7
57049,6
57050,7
57051,8
57052,10
57053,8
57054,7
57055,6
57056,7
57057,8
57058,7
57059,8
57060,6
57061,9
57062,6
57063,7
57064,8
57065,4
57066,9
57067,7
57068,4
57069,7
57070,5
57071,6
57072,8
57073,6
